assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	PXXABWK    ,	,	2200,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2200,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2210,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2210,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2230,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2230,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2250,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2250,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2300,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2300,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2320,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2320,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2330,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2330,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2405,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2405,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2410,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2410,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2418,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2418,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2430,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2430,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2435,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2435,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2440,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2440,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2450,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2450,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2460,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2460,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
	PXXABWK    ,	,	2470,	2021/9/13 下午 06:19:28,	S2784     ,	Y,	2070,	PXXABWK    ,	ChipMOS      ,	VFBGA60B4U     ,	060NRAB019               ,	6122DN10001                                       ,	420,	0,	2070,	A2,	N,	TSOP  ,	FQ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	OP6CMB0IEC               ,	N,	N,	0,	0,	20210913,	181928,	2021/9/13 上午 12:00:00,	AAB060NR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	UAA067932/GC/W949D6DBHX5I{ASE}                    ,	PROD        ,	2021/9/19 上午 12:00:00,	2021/9/20 上午 12:00:00,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/22 上午 12:00:00,	12,	,	 A C I A A                                                                      ,	A0801CB0745         ,	20,	Y3,	     ,	AB21    ,	1081G1250B               ,	,	,	                                   ,	PXXABWK,	PXXABWK    ,	,	2470,	2021/9/13 下午 06:19:28,	S2784     ,	Y,
