bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ACD054TN1002B,AAW048TP1008B,327.000000,BB211,MC,R07CDAF01,R07AWBP03,BB211_1,243.000000
ANV345XTB029A,AAW048TP1008B,-168.000000,BB218,MC,R04NVCJ02,R07AWBK35,BB218_1,-252.000000
AAW048TP1024D,AAW048TP1008B,163.000000,BB222,MC,R07AWB522,R07AWBK37,BB222_1,79.000000
AAW048TP1024D,AAW048TP1008B,319.000000,BB224,MC,R07AWB514,R07AWBM21,BB224_1,235.000000
AAW024XJ6010B,AAW048TP1008B,84.000000,BB235,MC,,R07AWBK30,BB235_1,0.000000
AYZ096EI1002A,AAB178NN2001A,84.000000,BB443,MC,R07YZAY10,R07ABLG04,BB443_1,0.000000
ANV132X2C047A,ABU024MA6002B,84.000000,BB447,MC,,R07BUCH01,BB447_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB449,MC,R07MSFY02,R07ABKZ02,BB449_1,0.000000
ANV132X2C047A,ABU060C32001D,-72.000000,BB454,MC,R07NVFE45,R07BUCI01,BB454_1,-156.000000
AAW052XY1002A,AAW024MA6022C,84.000000,BB456,MC,R07AWAR01,R07AWCX01,BB456_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB462,MC,R07MSFY03,R07ABKZ01,BB462_1,0.000000
AAW048TP1024D,BU060MV1004A,215.000000,BB465,MC,R07AWB516,R07BUC406,BB465_1,131.000000
ANV132X2C047A,ABU060C32001D,83.000000,BB467,MC,R07NVF943,R07BUCG03,BB467_1,-1.000000
AB054NB2002A,ABU096EF2002A,-179.000000,BB470,MC,R07ABGY07,R07BUBN01,BB470_1,-263.000000
AAW024MA6013C,BU054MF1002A,561.261146,BB473,"CWN,SC",R05AWAI12,R07BUC702,BB473_2,441.261146
AYZ096EI1002A,AAB054TN1004A,84.000000,BB474,MC,,R07ABHJ10,BB474_1,0.000000
AAW048TP1024D,AAW024MA6006C,323.000000,BB476,MC,R07AWB513,R07AWBC04,BB476_1,239.000000
AAW048TP1024D,ABU096EF2002A,401.000000,BB478,MC,R07AWB709,R07BUBN02,BB478_1,317.000000
ANV132X2C047A,BU054MF1002A,84.000000,BB479,MC,,R07BUC902,BB479_1,0.000000
AYZ096EI1002A,AAB054TN1004A,367.000000,BB502,MC,R07YZAP04,R07ABHK08,BB502_1,283.000000
ANV132X2C047A,BU060MV1004A,137.000000,BB503,MC,R07NVF934,R07BUC403,BB503_1,53.000000
AAW024MA6013C,BU054MF1002A,335.000000,BB506,MC,R05AWAI10,R07BUC904,BB506_1,251.000000
AAW052XY1002A,ABU060NL3002A,84.000000,BB508,MC,,R07BUB708,BB508_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB511,MC,R07MSFZ01,R07ABKZ07,BB511_1,0.000000
AB054NB2002A,ABU096EF2002A,303.000000,BB512,MC,R07ABGX08,R07BUBN03,BB512_1,219.000000
AAB060EM2001A,AAB178NN2001A,997.000000,BB520,MC,R07ABGT09,R07ABLJ12,BB520_1,913.000000
AAW024MA6013C,BU054MF1002A,281.000000,BB525,MC,R05AWAI07,R07BUC903,BB525_1,197.000000
AAB060EM2001A,AAB178NN2001A,822.000000,BB526,MC,R07ABGT04,R07ABLJ24,BB526_1,738.000000
AAB060EM2001A,AAB054TN1004A,412.000000,BB528,MC,R07ABGT03,R07ABHK04,BB528_1,328.000000
AAW052XY1002A,AAB178NN2001A,84.000000,BB529,MC,,R07ABLJ17,BB529_1,0.000000
AAW024MA6013C,BU054MF1002A,300.000000,BB530,MC,R05AWAI06,R07BUC901,BB530_1,216.000000
AB054NB2002A,BU054MF1002A,91.000000,BB536,MC,R07ABGX06,R07BUC501,BB536_1,7.000000
AAB024MA6008A,ABU048MA7004A,84.000000,BB539,MC,,R07BUBG02,BB539_1,0.000000
AAW052XY1002A,ABU054NO2009A,84.000000,BB552,MC,R07AWC801,R07BUAP08,BB552_1,0.000000
AAB090MV1002A,AAB178NN2001A,84.000000,BB555,MC,R07ABDN02,R07ABLG07,BB555_1,0.000000
ACS054TS1009A,ABU096EF2002A,84.000000,BB559,MC,,R07BUBN04,BB559_1,0.000000
ANV132X2C047A,BU054MF1002A,513.000000,BB567,MC,R07NVF920,R07BUC705,BB567_1,429.000000
AYZ096EI1002A,AAB096EF3001A,84.000000,BB570,MC,R07YZAY01,R07ABLA01,BB570_1,0.000000
AMS048TW1058A,AAB178NN2001A,84.000000,BB573,MC,,R07ABLJ21,BB573_1,0.000000
AAB048TW2005A,ABU060NL3002A,350.081401,BB574,"CWN,SC",R08ABA305,R07BUB705,BB574_2,230.081401
AAB060EM2001A,AAB178NN2001A,822.000000,BB579,MC,R07ABGT05,R07ABLJ28,BB579_1,738.000000
AAW052XY1002A,AAW024MA6006C,84.000000,BB587,MC,R07AWC806,R07AWAP02,BB587_1,0.000000
AAB096EL1003A,AMS078EN1005A,84.000000,BB590,MC,,R07MSER01,BB590_1,0.000000
AMS048TW1053A,AAB024MA6024B,84.000000,BB595,MC,R07MSDG05,R07ABJL01,BB595_1,0.000000
ABU024MAA008A,ABU096EF2001A,84.000000,BB602,MC,R07VGA905,R07BUBQ02,BB602_1,0.000000
BU048MA2009B,ANV132X2A006B,-1181.000000,BB603,MC,R07BUAG02,R07NVFR01,BB603_1,-1265.000000
AB054NB2002A,BU048MW2005C,195.000000,BB605,MC,R07ABGX07,R07BUBJ04,BB605_1,111.000000
AAW048TP1024D,AAW048TP1034C,-1158.000000,BB613,MC,R07AWB406,R07AWCC03,BB613_1,-1242.000000
AYZ096EI1002A,AAB178NN2001A,84.000000,BB614,MC,R07YZAP05,R07ABLG02,BB614_1,0.000000
AAB048TW2005A,AMS060NR1003A,107.000000,BB617,MC,R08ABA401,R08MSKM04,BB617_1,23.000000
AAW052XY1002A,AAB024MAA008A,84.000000,BB622,MC,R07AWC803,R07ABM403,BB622_1,0.000000
ACD008DR1035A,ABU060C32001D,-1211.000000,BB702,MC,R05CDB101,R07BUCG01,BB702_1,-1295.000000
AYZ096EF2003A,ABU024XJ8004A,84.000000,BB703,MC,,R07VGAV01,BB703_1,0.000000
ACD008DR1009B,AAW048TP1034C,-480.000000,BB709,MC,R07CDAB01,R07AWCC05,BB709_1,-564.000000
AAW064MR1009A,AAW048TP1008B,84.000000,BB729,MC,,R07AWBK29,BB729_1,0.000000
AYZ096EF2003A,AAW048TP1008B,84.000000,BB733,MC,,R07AWBK32,BB733_1,0.000000
AAB060NR1004B,AAW048TP1008B,84.000000,BB736,MC,,R07AWBK28,BB736_1,0.000000
ACD008DR1008B,AAW048TP1008B,745.778985,BB738,"CWN,SC",R07CDAA03,R07AWBM18,BB738_2,625.778985
AAW024XJ6011B,AAW048TP1008B,778.000000,BB765,MC,R07AWBL04,R07AWBM22,BB765_1,694.000000
AAW024XJ6011B,AAW048TP1008B,591.000000,BB776,MC,R07AWBL01,R07AWBK38,BB776_1,507.000000
AAW024XJ6011B,AAW048TP1008B,500.000000,BB777,MC,R07AWBL03,R07AWBP15,BB777_1,416.000000
