CAN_RUN_MODELS,PROCESS_TIME,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"RAPID,RAPID",532.861174,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE13,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1589,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",532.525830,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE21,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1588,75.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",532.861174,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE02,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1589,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",536.549955,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE10,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1600,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",531.184455,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE14,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1584,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",530.513768,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE03,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1582,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",536.214611,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE11,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1599,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"MAXUM,ICONN,ICONN,MAXUM","467.871440,468.353361",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAK10,1600,N,2090,507K0000151-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,964,15.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B24-1
"MAXUM,ICONN,ICONN,MAXUM","747.429480,748.199353",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL04,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1540,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","706.175255,706.902636",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL01,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1455,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","712.970069,713.704448",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL05,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1469,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","716.367475,717.105354",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAK04,1600,N,2150,507K0000151-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1476,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-2
"MAXUM,ICONN,ICONN,MAXUM","753.253605,754.029478",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL02,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1552,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","757.136356,757.916228",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL06,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1560,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","745.002760,745.770134",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAK09,1600,N,2150,507K0000151-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1535,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-2
"MAXUM,ICONN,ICONN,MAXUM","713.940756,714.676135",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL03,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1471,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","589.692739,590.300139",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAL07,1600,N,2150,507K0000151-G2B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1215,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B08-5
"MAXUM,ICONN,ICONN,MAXUM","507.184290,507.706704",62,83,N,6A008150,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13ZAB301,1600,N,2150,507K0000151-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A101,0086AZA008,1045,75.000000,AZA0086A1002A,MBGA957,"123.623703,123.496498",4,N2B25-3
"MAXUM,MAXUM",769.668910,62,83,N,6A008155,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAA702,1600,N,2090,507K0000160-G2B{BIN22-250UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A106,0086AZA012,1599,15.000000,AZA0086A1003A,MBGA957,124.651001,,N2B25-1
"MAXUM,MAXUM",537.179802,62,83,N,6A008155,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAA703,1600,N,2150,507K0000160-G2B{BIN22-250UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A106,0086AZA012,1116,75.000000,AZA0086A1003A,MBGA957,124.651001,,N2B25-1
"MAXUM,MAXUM",306.616070,62,83,N,6A008155,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAA01,1600,N,2150,507K0000160-G2B{BIN22-250UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A106,0086AZA012,637,75.000000,AZA0086A1003A,MBGA957,124.651001,,N2B25-1
"MAXUM,MAXUM",603.152266,62,83,N,6A008167,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAG04,1600,N,2090,507K0000149-G1B{BIN22-175UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A116,0086AZA017,1078,15.000000,AZA0086A1012A,MBGA957,107.236603,,N2B08-4
"MAXUM,MAXUM",818.004280,62,83,N,6A008167,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAG02,1600,N,2150,507K0000149-G1B{BIN22-175UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A116,0086AZA017,1462,75.000000,AZA0086A1012A,MBGA957,107.236603,,N2B08-4
"MAXUM,MAXUM",884.026513,62,83,N,6A008167,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAG03,1600,N,2150,507K0000149-G1B{BIN22-175UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A116,0086AZA017,1580,75.000000,AZA0086A1012A,MBGA957,107.236603,,N2B08-4
"MAXUM,MAXUM",708.538233,62,83,N,6A008169,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAH01,1600,N,2150,507K0000149-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A118,0086AZA019,1472,75.000000,AZA0086A1010A,MBGA957,124.651001,,N2B08-3
"MAXUM,MAXUM",709.982265,62,83,N,6A008169,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAH02,1600,N,2150,507K0000149-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A118,0086AZA019,1475,75.000000,AZA0086A1010A,MBGA957,124.651001,,N2B08-3
"MAXUM,MAXUM",410.586354,62,83,N,6A008169,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAE04,1600,N,2150,507K0000149-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A118,0086AZA019,853,75.000000,AZA0086A1010A,MBGA957,124.651001,,N2B09-7
"MAXUM,MAXUM",201.683098,62,83,N,6A008169,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAH03,1600,N,2150,507K0000149-G1B{BIN22-75UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A118,0086AZA019,419,75.000000,AZA0086A1010A,MBGA957,124.651001,,N2B08-3
"MAXUM,MAXUM",733.624041,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAM15,1600,N,2090,507K0000282-S1B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1510,15.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-1
"MAXUM,MAXUM",1422.064615,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAM26,1600,N,2150,507K0000282-S1B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,2927,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-1
"MAXUM,MAXUM",770.062321,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN04,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1585,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",734.595729,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN08,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1512,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",691.841480,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN12,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1424,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",755.001165,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN01,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1554,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",765.689728,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN05,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1576,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",747.227666,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN09,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1538,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",752.086103,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN13,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1548,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",724.878854,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN02,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1492,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",732.166510,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN06,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1507,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",742.369228,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN10,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1528,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",777.349977,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN14,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1600,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",717.105354,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN03,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1476,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",759.373759,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN07,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1563,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
"MAXUM,MAXUM",769.090634,62,83,N,6A008172,,Auton,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R12ZAAN11,1600,N,2150,507K0000282-S2B{BIN22-125UM},1091G07PA4,A0803CB1212,uSD08AQV-C,,-1,0086A121,0086AZA021,1583,75.000000,AZA0086A1016A,MBGA957,123.496498,,N2B08-6
